#                   year,                   month,                     day,             00:00-00:59,             01:00-01:59,             02:00-02:59,             03:00-03:59,             04:00-04:59,             05:00-05:59,             06:00-06:59,             07:00-07:59,             08:00-08:59,             09:00-09:59,             10:00-10:59,             11:00-11:59,             12:00-12:59,             13:00-13:59,             14:00-14:59,             15:00-15:59,             16:00-16:59,             17:00-17:59,             18:00-18:59,             19:00-19:59,             20:00-20:59,             21:00-21:59,             22:00-22:59,             23:00-23:59
2.015000000000000000e+03,6.000000000000000000e+00,1.000000000000000000e+00,6.308593750000000000e+02,6.484375000000000000e+02,6.484375000000000000e+02,3.884277343750000000e+02,3.730468750000000000e+02,3.794860839843750000e+02,3.946838378906250000e+02,5.015869140625000000e+02,5.906066894531250000e+02,7.705383300781250000e+02,8.796081542968750000e+02,8.048706054687500000e+02,6.054687500000000000e+02,9.176635742187500000e+02,9.221496582031250000e+02,9.389648437500000000e+02,1.149475097656250000e+03,1.238098144531250000e+03,6.596679687500000000e+02,5.531005859375000000e+02,5.097656250000000000e+02,4.846191406250000000e+02,4.453125000000000000e+02,4.194335937500000000e+02
2.015000000000000000e+03,6.000000000000000000e+00,2.000000000000000000e+00,4.011230468750000000e+02,3.981933593750000000e+02,3.994140625000000000e+02,3.847656250000000000e+02,3.937988281250000000e+02,3.975219726562500000e+02,4.211730957031250000e+02,5.259704589843750000e+02,6.026611328125000000e+02,7.512207031250000000e+02,8.226928710937500000e+02,7.973632812500000000e+02,7.378234863281250000e+02,9.992065429687500000e+02,1.059967041015625000e+03,9.980773925781250000e+02,8.600769042968750000e+02,7.912597656250000000e+02,5.972595214843750000e+02,5.469360351562500000e+02,5.502929687500000000e+02,4.711914062500000000e+02,4.377441406250000000e+02,6.162109375000000000e+02
2.015000000000000000e+03,6.000000000000000000e+00,3.000000000000000000e+00,4.204101562500000000e+02,3.862304687500000000e+02,3.911132812500000000e+02,3.891601562500000000e+02,3.999023437500000000e+02,3.884582519531250000e+02,4.101257324218750000e+02,5.335083007812500000e+02,6.872558593750000000e+02,8.010864257812500000e+02,9.394531250000000000e+02,9.116516113281250000e+02,7.422485351562500000e+02,1.018951416015625000e+03,9.810180664062500000e+02,9.546203613281250000e+02,9.570922851562500000e+02,8.586425781250000000e+02,6.039428710937500000e+02,5.428771972656250000e+02,5.712890625000000000e+02,5.383300781250000000e+02,4.858398437500000000e+02,4.135742187500000000e+02
2.015000000000000000e+03,6.000000000000000000e+00,4.000000000000000000e+00,5.805664062500000000e+02,5.534667968750000000e+02,4.020996093750000000e+02,3.984375000000000000e+02,3.918457031250000000e+02,3.980407714843750000e+02,4.263305664062500000e+02,5.396728515625000000e+02,6.423034667968750000e+02,8.088989257812500000e+02,9.203186035156250000e+02,8.907165527343750000e+02,7.779541015625000000e+02,1.023406982421875000e+03,1.043243408203125000e+03,1.012756347656250000e+03,9.989318847656250000e+02,9.185180664062500000e+02,6.256408691406250000e+02,5.862426757812500000e+02,5.808105468750000000e+02,4.914550781250000000e+02,4.436035156250000000e+02,4.255371093750000000e+02
2.015000000000000000e+03,6.000000000000000000e+00,5.000000000000000000e+00,4.184570312500000000e+02,3.854980468750000000e+02,3.945312500000000000e+02,3.898925781250000000e+02,3.981933593750000000e+02,3.852539062500000000e+02,4.368896484375000000e+02,5.291442871093750000e+02,6.231384277343750000e+02,7.297058105468750000e+02,5.946044921875000000e+02,8.970947265625000000e+02,6.840209960937500000e+02,8.303222656250000000e+02,7.843933105468750000e+02,7.973937988281250000e+02,7.999572753906250000e+02,6.780395507812500000e+02,5.560913085937500000e+02,4.732666015625000000e+02,4.326171875000000000e+02,4.038085937500000000e+02,3.981933593750000000e+02,3.872070312500000000e+02
2.015000000000000000e+03,6.000000000000000000e+00,6.000000000000000000e+00,3.728027343750000000e+02,3.698730468750000000e+02,3.681640625000000000e+02,3.676757812500000000e+02,3.688964843750000000e+02,3.709411621093750000e+02,3.739624023437500000e+02,3.724365234375000000e+02,4.016113281250000000e+02,4.413452148437500000e+02,4.371948242187500000e+02,4.488525390625000000e+02,4.370422363281250000e+02,4.518127441406250000e+02,4.688415527343750000e+02,4.745483398437500000e+02,4.674072265625000000e+02,4.524536132812500000e+02,4.220581054687500000e+02,4.228210449218750000e+02,4.157714843750000000e+02,3.952636718750000000e+02,3.847656250000000000e+02,3.920898437500000000e+02
2.015000000000000000e+03,6.000000000000000000e+00,7.000000000000000000e+00,3.830566406250000000e+02,3.701171875000000000e+02,3.691406250000000000e+02,3.684082031250000000e+02,3.762207031250000000e+02,3.730468750000000000e+02,3.778686523437500000e+02,3.898010253906250000e+02,3.948669433593750000e+02,4.305114746093750000e+02,4.377441406250000000e+02,4.668884277343750000e+02,4.428710937500000000e+02,4.700927734375000000e+02,4.517211914062500000e+02,4.575500488281250000e+02,4.497375488281250000e+02,4.553222656250000000e+02,4.280090332031250000e+02,4.119567871093750000e+02,4.113769531250000000e+02,4.155273437500000000e+02,4.099121093750000000e+02,4.353027343750000000e+02
2.015000000000000000e+03,6.000000000000000000e+00,8.000000000000000000e+00,6.262207031250000000e+02,4.663085937500000000e+02,3.842773437500000000e+02,3.820800781250000000e+02,3.896484375000000000e+02,3.821716308593750000e+02,4.254150390625000000e+02,5.334777832031250000e+02,6.128845214843750000e+02,7.301635742187500000e+02,7.240600585937500000e+02,7.511596679687500000e+02,7.539367675781250000e+02,9.267883300781250000e+02,8.837280273437500000e+02,7.336730957031250000e+02,7.205810546875000000e+02,6.822814941406250000e+02,5.984497070312500000e+02,5.350646972656250000e+02,4.970703125000000000e+02,4.543457031250000000e+02,4.467773437500000000e+02,4.213867187500000000e+02
2.015000000000000000e+03,6.000000000000000000e+00,9.000000000000000000e+00,4.272460937500000000e+02,4.155273437500000000e+02,4.062500000000000000e+02,4.020996093750000000e+02,4.028320312500000000e+02,4.053344726562500000e+02,4.480895996093750000e+02,5.382995605468750000e+02,6.746215820312500000e+02,7.287292480468750000e+02,9.655456542968750000e+02,9.701232910156250000e+02,7.254028320312500000e+02,1.014862060546875000e+03,1.035919189453125000e+03,1.032318115234375000e+03,1.036437988281250000e+03,9.229125976562500000e+02,6.333923339843750000e+02,5.797119140625000000e+02,5.937500000000000000e+02,5.158691406250000000e+02,4.860839843750000000e+02,4.423828125000000000e+02
2.015000000000000000e+03,6.000000000000000000e+00,1.000000000000000000e+01,4.301757812500000000e+02,4.204101562500000000e+02,4.133300781250000000e+02,4.157714843750000000e+02,4.003906250000000000e+02,4.021301269531250000e+02,4.493408203125000000e+02,5.454711914062500000e+02,6.969909667968750000e+02,8.350524902343750000e+02,1.013000488281250000e+03,9.697265625000000000e+02,8.293762207031250000e+02,1.074645996093750000e+03,1.073089599609375000e+03,1.065307617187500000e+03,1.039611816406250000e+03,9.191894531250000000e+02,6.615600585937500000e+02,5.652770996093750000e+02,5.312500000000000000e+02,4.995117187500000000e+02,4.440917968750000000e+02,5.466308593750000000e+02
