#  year,  month,    day,     00,     01,     02,     03,     04,     05,     06,     07,     08,     09,     10,     11,     12,     13,     14,     15,     16,     17,     18,     19,     20,     21,     22,     23
2015.000000,6.000000,18.000000,0.910481,0.962411,0.982248,1.000000,0.986291,0.950976,0.702691,0.903203,0.895195,0.935810,1.000000,0.896605,0.951049,0.796646,1.000000,0.939476,0.953896,0.933845,0.998449,0.860611,1.000000,0.942073,0.958123,0.886236,0.978943,0.969867,0.999585,0.965718,1.000000,0.996369,1.000000,0.818162,0.697706,0.726975,0.712233,0.638898
2015.000000,6.000000,19.000000,0.467153,0.583212,0.327007,0.614599,1.000000,0.769343,0.951049,0.796646,1.000000,0.939476,0.953896,0.933845,0.998449,0.860611,1.000000,0.942073,0.958123,0.886236,0.978943,0.969867,0.999585,0.965718,1.000000,0.996369,1.000000,0.818162,0.697706,0.726975,0.712233,0.638898,0.910481,0.962411,0.982248,1.000000,0.986291,0.950976
2015.000000,6.000000,22.000000,0.850212,0.433596,0.898727,0.634324,0.873257,1.000000,0.998449,0.860611,1.000000,0.942073,0.958123,0.886236,0.978943,0.969867,0.999585,0.965718,1.000000,0.996369,1.000000,0.818162,0.697706,0.726975,0.712233,0.638898,0.910481,0.962411,0.982248,1.000000,0.986291,0.950976,0.467153,0.583212,0.327007,0.614599,1.000000,0.769343
2015.000000,6.000000,23.000000,0.462584,0.857998,0.944894,0.971849,1.000000,0.924642,0.978943,0.969867,0.999585,0.965718,1.000000,0.996369,1.000000,0.818162,0.697706,0.726975,0.712233,0.638898,0.910481,0.962411,0.982248,1.000000,0.986291,0.950976,0.467153,0.583212,0.327007,0.614599,1.000000,0.769343,0.850212,0.433596,0.898727,0.634324,0.873257,1.000000
2015.000000,6.000000,24.000000,0.923337,0.811443,1.000000,0.771702,0.692221,0.366545,1.000000,0.818162,0.697706,0.726975,0.712233,0.638898,0.910481,0.962411,0.982248,1.000000,0.986291,0.950976,0.467153,0.583212,0.327007,0.614599,1.000000,0.769343,0.850212,0.433596,0.898727,0.634324,0.873257,1.000000,0.462584,0.857998,0.944894,0.971849,1.000000,0.924642
2015.000000,6.000000,25.000000,0.823500,0.790481,1.000000,0.707659,0.606644,0.754749,0.910481,0.962411,0.982248,1.000000,0.986291,0.950976,0.467153,0.583212,0.327007,0.614599,1.000000,0.769343,0.850212,0.433596,0.898727,0.634324,0.873257,1.000000,0.462584,0.857998,0.944894,0.971849,1.000000,0.924642,0.923337,0.811443,1.000000,0.771702,0.692221,0.366545
2015.000000,6.000000,26.000000,0.991610,0.789172,1.000000,0.942919,0.971890,0.903765,0.467153,0.583212,0.327007,0.614599,1.000000,0.769343,0.850212,0.433596,0.898727,0.634324,0.873257,1.000000,0.462584,0.857998,0.944894,0.971849,1.000000,0.924642,0.923337,0.811443,1.000000,0.771702,0.692221,0.366545,0.823500,0.790481,1.000000,0.707659,0.606644,0.754749
2015.000000,6.000000,29.000000,0.932467,1.000000,0.907855,0.885984,0.892397,0.820095,0.850212,0.433596,0.898727,0.634324,0.873257,1.000000,0.462584,0.857998,0.944894,0.971849,1.000000,0.924642,0.923337,0.811443,1.000000,0.771702,0.692221,0.366545,0.823500,0.790481,1.000000,0.707659,0.606644,0.754749,0.991610,0.789172,1.000000,0.942919,0.971890,0.903765
2015.000000,6.000000,30.000000,0.938257,0.791353,0.805929,0.580003,0.531444,0.547822,0.462584,0.857998,0.944894,0.971849,1.000000,0.924642,0.923337,0.811443,1.000000,0.771702,0.692221,0.366545,0.823500,0.790481,1.000000,0.707659,0.606644,0.754749,0.991610,0.789172,1.000000,0.942919,0.971890,0.903765,0.932467,1.000000,0.907855,0.885984,0.892397,0.820095
2015.000000,7.000000,1.000000,0.987320,0.957130,1.000000,0.932794,0.942206,0.926941,0.923337,0.811443,1.000000,0.771702,0.692221,0.366545,0.823500,0.790481,1.000000,0.707659,0.606644,0.754749,0.991610,0.789172,1.000000,0.942919,0.971890,0.903765,0.932467,1.000000,0.907855,0.885984,0.892397,0.820095,0.938257,0.791353,0.805929,0.580003,0.531444,0.547822
2015.000000,7.000000,2.000000,0.965799,0.966298,0.922486,0.924920,1.000000,0.950009,0.823500,0.790481,1.000000,0.707659,0.606644,0.754749,0.991610,0.789172,1.000000,0.942919,0.971890,0.903765,0.932467,1.000000,0.907855,0.885984,0.892397,0.820095,0.938257,0.791353,0.805929,0.580003,0.531444,0.547822,0.987320,0.957130,1.000000,0.932794,0.942206,0.926941
2015.000000,7.000000,3.000000,1.000000,0.931460,0.898861,0.926955,0.894660,0.857201,0.991610,0.789172,1.000000,0.942919,0.971890,0.903765,0.932467,1.000000,0.907855,0.885984,0.892397,0.820095,0.938257,0.791353,0.805929,0.580003,0.531444,0.547822,0.987320,0.957130,1.000000,0.932794,0.942206,0.926941,0.965799,0.966298,0.922486,0.924920,1.000000,0.950009
2015.000000,7.000000,6.000000,0.917055,0.717475,0.961595,0.894273,0.882741,0.828315,0.932467,1.000000,0.907855,0.885984,0.892397,0.820095,0.938257,0.791353,0.805929,0.580003,0.531444,0.547822,0.987320,0.957130,1.000000,0.932794,0.942206,0.926941,0.965799,0.966298,0.922486,0.924920,1.000000,0.950009,1.000000,0.931460,0.898861,0.926955,0.894660,0.857201
